grandson,has_prefix_with_root,son
granddaughter,has_prefix,grand
granddaughter,has_prefix_with_root,daughter
grandfather,has_prefix,grand
grandfather,has_prefix_with_root,father
fatherinlaw,has_prefix_with_root,father
fatherinlaw,has_suffix,inlaw
motherinlaw,has_prefix_with_root,mother
motherinlaw,has_suffix,inlaw
soninlaw,has_prefix_with_root,son
soninlaw,has_suffix,inlaw
daughterinlaw,has_prefix_with_root,daughter
daughterinlaw,has_suffix,inlaw
brotherinlaw,has_prefix_with_root,brother
brotherinlaw,has_suffix,inlaw
sisterinlaw,has_prefix_with_root,sister
sisterinlaw,has_suffix,inlaw
bathroom,compound_of,bath
bathroom,compound_of,room
lukewarm,has_affix,warm
bee,doublet_with,boon
expression,has_prefix_with_root,express
expression,has_suffix,ion
sextuplet,has_suffix,et
fresh,doublet_with,fresco
quintuplet,has_prefix_with_root,quintuple
quintuplet,has_suffix,et
septuplet,has_suffix,et
quadruplet,has_prefix_with_root,quadruple
quadruplet,has_suffix,et
quagmire,has_affix,mire
rainbow,compound_of,rain
rainbow,compound_of,bow
flower,doublet_with,flour
flower,has_affix,flow
forefinger,has_prefix,fore
forefinger,has_prefix_with_root,finger
pinky,has_prefix_with_root,pink
pinky,cognate_of,pink
pinky,has_prefix_with_root,pink
apology,doublet_with,apologia
tulip,doublet_with,turban
habitually,has_prefix_with_root,habitual
male,doublet_with,macho
habitual,has_prefix_with_root,habit
hers,has_prefix_with_root,her
theirs,has_prefix_with_root,their
ours,has_prefix_with_root,our
kingdom,has_prefix_with_root,king
former,has_prefix_with_root,form
complete,cognate_of,full
wood,back-formation_from,peckerwood
annually,has_prefix_with_root,annual
quarterly,has_prefix_with_root,quarter
monthly,has_prefix_with_root,month
weekly,has_prefix_with_root,week
homonym,has_confix,homo
maul,doublet_with,malleus
pigment,doublet_with,pimiento
pigment,doublet_with,pimento
finale,doublet_with,final
homophone,has_confix,homo
homophone,has_confix,phone
cream,doublet_with,crema
available,has_prefix_with_root,avail
available,has_suffix,able
update,has_prefix,up
update,has_prefix_with_root,date
gossip,has_affix,god
gossip,has_affix,sib
